,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
5589596,394,PAYMENT,18673.37,C488056279,11639.94,0.0,M1963838484,0.0,0.0,0,0
407853,18,CASH_OUT,184965.41,C835356431,52613.0,0.0,C1210512093,349896.29,448806.43,0,0
2641915,209,PAYMENT,9231.12,C197315938,16272.0,7040.88,M791046091,0.0,0.0,0,0
2657920,210,CASH_OUT,380579.47,C1564531743,0.0,0.0,C725730011,1310903.98,1691483.44,0,0
1766465,162,PAYMENT,5154.06,C2057340750,393952.57,388798.51,M2120508588,0.0,0.0,0,0
2698288,211,TRANSFER,1196684.94,C942234772,0.0,0.0,C2095030861,2203200.32,3399885.25,0,0
2427644,202,PAYMENT,23075.95,C561903561,0.0,0.0,M820913458,0.0,0.0,0,0
4850464,347,CASH_IN,51172.83,C1285274843,1310559.34,1361732.17,C43869769,13058106.61,13006933.78,0,0
2777755,214,PAYMENT,8371.43,C1725796459,54972.0,46600.57,M2021972267,0.0,0.0,0,0
1576790,155,CASH_OUT,215814.04,C579087992,0.0,0.0,C732855022,4035324.68,4251138.72,0,0
1688505,159,PAYMENT,30799.5,C1530023725,20621.0,0.0,M846156216,0.0,0.0,0,0
5669892,397,CASH_OUT,250947.68,C695684920,0.0,0.0,C1103609560,2385811.12,2636758.8,0,0
1021724,47,PAYMENT,12119.56,C992709859,15061.0,2941.44,M2065998485,0.0,0.0,0,0
4270435,307,PAYMENT,1223.88,C1831552286,417939.46,416715.57,M1579937331,0.0,0.0,0,0
6030798,474,CASH_IN,335281.79,C87556741,745.0,336026.79,C281719086,266116.72,0.0,0,0
2492700,204,CASH_OUT,211387.63,C1269922192,11523.0,0.0,C363216237,0.0,211387.63,0,0
3460855,257,TRANSFER,1063504.99,C867333651,0.0,0.0,C2090667131,2589714.08,3653219.08,0,0
2198569,185,PAYMENT,22456.5,C886462799,21506.0,0.0,M1869719310,0.0,0.0,0,0
4004831,298,CASH_IN,268399.46,C831647271,450791.8,719191.26,C1846405267,365871.69,331190.1,0,0
1938038,177,CASH_OUT,20242.11,C1175435631,22785.0,2542.89,C1870497909,0.0,20242.11,0,0
90788,10,CASH_OUT,421076.4,C513732137,0.0,0.0,C609712089,1774888.27,2195964.67,0,0
446194,19,PAYMENT,5408.6,C229869518,89173.64,83765.04,M1244792060,0.0,0.0,0,0
1688912,159,CASH_OUT,208379.91,C1540450112,0.0,0.0,C289108218,3603058.79,3811438.7,0,0
4774620,335,PAYMENT,10525.46,C1637193856,13258.28,2732.82,M436741661,0.0,0.0,0,0
4450605,323,CASH_OUT,42353.16,C617775172,117573.0,75219.84,C63618579,120813.2,163166.35,0,0
6000376,426,CASH_OUT,193865.56,C861625396,148697.0,0.0,C2059211465,0.0,193865.56,0,0
1638458,157,PAYMENT,6115.95,C1537118556,291884.03,285768.08,M1447718134,0.0,0.0,0,0
5646628,396,CASH_OUT,15823.46,C591529165,22607.09,6783.63,C1448785395,194668.42,210491.88,0,0
4740076,332,PAYMENT,24276.81,C133265824,37872.51,13595.69,M1883207113,0.0,0.0,0,0
2820165,226,TRANSFER,2326034.56,C165749492,10173.0,0.0,C370716747,458525.79,2784560.35,0,0
3226632,250,PAYMENT,4960.24,C1523472299,45959.46,40999.22,M602146811,0.0,0.0,0,0
3701555,277,CASH_IN,179409.95,C296227164,21492756.29,21672166.25,C1329599055,2026172.19,2587600.97,0,0
1434739,140,CASH_IN,137672.16,C247661058,10779986.16,10917658.32,C89244299,157795.69,20123.53,0,0
2219174,186,CASH_IN,42874.19,C1159321519,4166533.39,4209407.58,C85982219,3769013.29,3726139.1,0,0
734452,38,CASH_IN,2076.8,C870566147,11970.0,14046.8,C1350130718,1199331.15,1197254.35,0,0
64888,9,CASH_OUT,664122.53,C720139433,49733.23,0.0,C885249077,699877.18,1535312.83,0,0
534164,21,PAYMENT,2909.67,C1547540748,0.0,0.0,M602342455,0.0,0.0,0,0
4836894,347,CASH_OUT,296923.04,C1460810899,3005.0,0.0,C137170502,50118.49,347041.53,0,0
4326591,308,PAYMENT,18838.69,C581030885,13569.0,0.0,M146629210,0.0,0.0,0,0
359669,17,CASH_IN,98495.39,C923909829,199181.94,297677.33,C1347325777,234662.94,87552.86,0,0
3038627,234,CASH_OUT,128825.33,C5859379,0.0,0.0,C196764994,7316136.26,7444961.59,0,0
1586171,155,CASH_IN,34220.41,C1720690837,663393.71,697614.12,C1409057108,301339.06,267118.65,0,0
488245,19,PAYMENT,2035.09,C994384352,369433.26,367398.17,M1244552629,0.0,0.0,0,0
909948,43,PAYMENT,12500.51,C913825277,0.0,0.0,M1379386739,0.0,0.0,0,0
2835265,226,CASH_OUT,33843.7,C1419332887,45704.0,11860.3,C2085547260,9732585.96,9766429.66,0,0
1889662,164,PAYMENT,1596.96,C952515186,0.0,0.0,M1081699805,0.0,0.0,0,0
3347942,253,CASH_OUT,296249.3,C972000310,258908.0,0.0,C1841062158,0.0,296249.3,0,0
5054202,354,CASH_IN,116008.13,C1373129950,49014.0,165022.13,C15355777,492899.5,376891.37,0,0
539292,21,CASH_IN,142194.71,C726697184,15775.0,157969.71,C1392176625,1816181.65,1673986.94,0,0
611913,34,TRANSFER,297544.76,C1382904428,0.0,0.0,C1051289481,493546.38,791091.14,0,0
2621684,208,PAYMENT,21628.37,C1932539807,156698.0,135069.63,M549955302,0.0,0.0,0,0
4098014,301,CASH_IN,302454.5,C1342400408,455839.58,758294.08,C1351436020,551985.08,249530.58,0,0
3456002,257,CASH_OUT,223832.25,C1698441479,0.0,0.0,C189171133,350300.34,574132.58,0,0
3639143,275,PAYMENT,10129.01,C1456538161,0.0,0.0,M1071085190,0.0,0.0,0,0
5450687,379,CASH_OUT,138903.79,C1877327921,21635.0,0.0,C1442449563,45044.73,183948.52,0,0
4609113,329,CASH_IN,103976.91,C875643451,21051.0,125027.91,C173936507,138838.05,34861.14,0,0
6023968,469,CASH_OUT,65452.44,C111978899,0.0,0.0,C1992934955,83556.04,149008.48,0,0
5092380,355,PAYMENT,15753.27,C16866167,0.0,0.0,M1356387574,0.0,0.0,0,0
644803,35,CASH_IN,66359.31,C129828530,21260.0,87619.31,C83950332,0.0,0.0,0,0
1200470,133,TRANSFER,226085.29,C871003829,0.0,0.0,C1698068201,266082.3,492167.59,0,0
5123693,356,CASH_IN,72554.97,C1606827034,1656309.65,1728864.62,C645246736,161585.07,89030.1,0,0
462727,19,TRANSFER,444565.71,C282919519,20524.0,0.0,C2095676608,24378.0,451293.48,0,0
3104664,235,CASH_IN,72832.88,C1787578095,121157.0,193989.88,C2087319648,0.0,0.0,0,0
500739,20,CASH_IN,212443.43,C2099544495,1820148.86,2032592.29,C2064220346,679648.21,467204.77,0,0
6170804,563,CASH_IN,193532.86,C776515429,142740.0,336272.86,C35325334,0.0,0.0,0,0
218423,13,CASH_IN,9764.78,C1755011611,14371521.51,14381286.29,C1935722721,24254.14,14489.36,0,0
1922197,167,PAYMENT,10018.02,C98955513,24362.0,14343.98,M1901201796,0.0,0.0,0,0
3900096,284,CASH_IN,206732.34,C1153785777,1114.0,207846.34,C1434498326,92310.97,0.0,0,0
2553307,206,PAYMENT,4055.42,C945084091,0.0,0.0,M1421711585,0.0,0.0,0,0
4671591,331,TRANSFER,472730.28,C1073434610,715157.0,242426.72,C1995972657,0.0,472730.28,0,0
2801996,225,CASH_OUT,41735.49,C260619699,0.0,0.0,C2129036018,487962.7,529698.2,0,0
2271069,187,CASH_OUT,116589.38,C1237633130,40502.0,0.0,C1271398815,430945.04,547534.42,0,0
5888829,403,CASH_OUT,163083.18,C204428800,0.0,0.0,C1561757104,84467814.93,84151614.35,0,0
6235302,594,CASH_OUT,230824.19,C30586585,19635.0,0.0,C1477773966,305598.42,536422.61,0,0
5155220,357,TRANSFER,712490.21,C1436990836,0.0,0.0,C1627403267,5222382.6,5934872.81,0,0
698589,36,CASH_OUT,524984.3,C316915372,6491.0,0.0,C1476569580,1024526.82,1683349.03,0,0
1041457,94,PAYMENT,7831.26,C1291616100,2049.98,0.0,M1822405559,0.0,0.0,0,0
1378689,138,CASH_IN,112362.16,C499470590,1624554.56,1736916.71,C330093554,389165.86,350931.27,0,0
3903736,284,CASH_OUT,148321.59,C341737542,0.0,0.0,C1337872072,684506.37,832827.96,0,0
4083469,301,PAYMENT,16492.28,C1933861263,291626.03,275133.75,M1327092806,0.0,0.0,0,0
2042184,181,CASH_IN,135173.23,C274885349,540.0,135713.23,C820167581,0.0,0.0,0,0
5409792,378,PAYMENT,4383.49,C697635800,76409.0,72025.51,M1427462021,0.0,0.0,0,0
3797684,281,CASH_OUT,176805.43,C1861115716,51014.0,0.0,C1314481186,0.0,176805.43,0,0
1096992,130,PAYMENT,56166.91,C1155814510,5523.0,0.0,M1606382638,0.0,0.0,0,0
4175469,304,CASH_OUT,179110.2,C149220523,25854.0,0.0,C831889191,76732.9,255843.1,0,0
4189505,305,CASH_OUT,90337.3,C1612150555,5932.34,0.0,C988496184,1687865.17,1778202.47,0,0
1182601,132,PAYMENT,14116.67,C573499716,164.0,0.0,M1059960975,0.0,0.0,0,0
5063096,354,CASH_OUT,134277.23,C1460500285,0.0,0.0,C305714509,749720.59,883997.82,0,0
5240124,371,CASH_OUT,22970.68,C79671258,0.0,0.0,C1830652162,1300685.37,1323656.05,0,0
314384,16,CASH_IN,217675.45,C1077263087,3025816.38,3243491.83,C242559404,1428023.26,1277474.93,0,0
3435086,256,CASH_IN,73729.47,C1911397217,6959347.42,7033076.89,C927962040,74567.74,838.27,0,0
1665493,158,CASH_OUT,53640.01,C6896873,128653.87,75013.85,C1135298215,0.0,53640.01,0,0
4219002,305,CASH_OUT,65962.51,C1230870890,510.0,0.0,C510102456,294874.15,360836.66,0,0
3815144,281,CASH_IN,187811.23,C391680471,315060.5,502871.74,C1469491858,1092350.34,904539.11,0,0
4081709,301,PAYMENT,12926.96,C1062447232,0.0,0.0,M1046783487,0.0,0.0,0,0
1315857,136,CASH_IN,317438.35,C880234264,40386.0,357824.35,C532627302,0.0,0.0,0,0
2734253,212,CASH_OUT,63238.66,C391929849,52626.0,0.0,C316413831,0.0,63238.66,0,0
4009241,298,CASH_OUT,14944.27,C662038099,1131.0,0.0,C626009501,0.0,14944.27,0,0
3644007,275,CASH_IN,125554.99,C1181578231,1440786.05,1566341.04,C697980215,740351.66,614796.67,0,0
3841281,282,CASH_OUT,242811.28,C770199940,0.0,0.0,C1004822589,974691.31,1217502.6,0,0
203431,13,PAYMENT,10614.25,C1109787297,1025010.59,1014396.34,M89643920,0.0,0.0,0,0
108498,10,CASH_OUT,422280.36,C842136634,14307.0,0.0,C176030393,0.0,1047529.4,0,0
2684528,210,CASH_OUT,276081.04,C594731616,2557.0,0.0,C1615922231,92881.17,368962.21,0,0
681792,36,PAYMENT,6760.16,C1826007511,36796.0,30035.84,M1560448225,0.0,0.0,0,0
3227322,250,TRANSFER,1734.26,C435939996,0.0,0.0,C2062014254,2601961.3,2603695.56,0,0
5060254,354,PAYMENT,11803.64,C1318593840,0.0,0.0,M811832982,0.0,0.0,0,0
1961904,178,CASH_OUT,194600.04,C2068296918,0.0,0.0,C1200264097,2036902.19,2231502.23,0,0
6191393,571,CASH_OUT,98246.2,C521097734,299484.0,201237.8,C488381241,428553.52,526799.73,0,0
3535777,259,PAYMENT,3309.19,C1273037595,0.0,0.0,M2052515843,0.0,0.0,0,0
5826079,402,CASH_OUT,258766.01,C1330784210,0.0,0.0,C817462214,602880.06,861646.07,0,0
2855006,227,CASH_IN,607319.28,C1761824841,205302.0,812621.28,C280300931,75586.45,0.0,0,0
2505243,205,CASH_OUT,169602.42,C941813640,257597.94,87995.52,C1008752976,482674.66,652277.09,0,0
1871900,164,PAYMENT,12081.75,C898908306,84024.88,71943.12,M1322856858,0.0,0.0,0,0
5496863,380,PAYMENT,1045.47,C1470760905,277243.51,276198.04,M2087822161,0.0,0.0,0,0
4345448,308,PAYMENT,12968.17,C924081583,137513.5,124545.34,M766913420,0.0,0.0,0,0
4037902,299,TRANSFER,2597572.77,C1020809010,11032.0,0.0,C1517428382,3415539.5,6013112.27,0,0
4873173,348,PAYMENT,9909.54,C493350158,164964.65,155055.11,M1754324186,0.0,0.0,0,0
10954,7,CASH_IN,56235.69,C389953683,3137713.75,3193949.44,C1334973394,982743.75,1421615.52,0,0
5713286,398,CASH_IN,27468.94,C640187943,5967336.84,5994805.77,C1084158613,27047599.16,27020130.23,0,0
3715587,278,TRANSFER,76915.69,C955341283,0.0,0.0,C929691276,233388.02,310303.71,0,0
4711902,332,CASH_IN,28349.18,C1149723799,9430763.81,9459112.99,C351944401,130329.64,101980.47,0,0
5531902,381,PAYMENT,9816.71,C790770852,0.0,0.0,M1138778685,0.0,0.0,0,0
708889,37,CASH_OUT,69693.48,C965971871,7126.0,0.0,C1313630092,598838.15,668531.63,0,0
4803718,346,DEBIT,4271.64,C213826744,20103.0,15831.36,C951876932,1321351.82,1325623.46,0,0
4134361,303,PAYMENT,30699.03,C764669034,0.0,0.0,M684156814,0.0,0.0,0,0
1556488,154,CASH_OUT,77783.26,C1906595823,0.0,0.0,C6424052,591277.88,669061.14,0,0
4648079,330,CASH_IN,227021.53,C1474943644,4798217.91,5025239.44,C1853012022,273686.89,46665.36,0,0
2174132,185,PAYMENT,19484.97,C948016839,0.0,0.0,M262957029,0.0,0.0,0,0
1373791,138,CASH_OUT,119355.37,C1598807810,0.0,0.0,C2082440580,194214.77,313570.15,0,0
1915053,166,PAYMENT,2314.21,C513510422,0.0,0.0,M291793643,0.0,0.0,0,0
1671056,158,PAYMENT,7598.41,C2074487509,25590.0,17991.59,M486298786,0.0,0.0,0,0
1872954,164,CASH_OUT,122323.35,C1383271266,0.0,0.0,C137156757,540144.95,662468.3,0,0
707251,37,CASH_OUT,114009.22,C813728342,0.0,0.0,C1321096136,236354.61,350363.83,0,0
5298573,373,CASH_OUT,151748.53,C1613068560,0.0,0.0,C820646224,416437.48,568186.01,0,0
3836728,282,CASH_OUT,78859.27,C432140613,15004.0,0.0,C123280299,1117735.12,1196594.39,0,0
5720122,398,CASH_IN,514439.93,C1367922676,31644.0,546083.93,C349252370,759024.66,244584.73,0,0
3053630,234,CASH_IN,305559.22,C168342549,1945480.18,2251039.4,C1741709599,1012902.25,707343.04,0,0
5170084,358,CASH_IN,305625.16,C631239578,9080353.4,9385978.56,C1554161403,9810387.37,9504762.21,0,0
1976947,178,CASH_OUT,49521.67,C28566143,0.0,0.0,C1258537846,170345.78,219867.45,0,0
533983,21,CASH_OUT,747615.45,C1338671870,0.0,0.0,C634878874,1864185.75,2611801.2,0,0
848237,41,CASH_OUT,136429.19,C1452367167,92954.0,0.0,C1550961436,0.0,136429.19,0,0
4196489,305,PAYMENT,10444.22,C1056006082,0.0,0.0,M196951938,0.0,0.0,0,0
690972,36,CASH_OUT,100042.0,C2031104918,0.0,0.0,C627844599,310980.52,411022.52,0,0
4701698,331,PAYMENT,15853.1,C1357809060,0.0,0.0,M570040777,0.0,0.0,0,0
2383537,201,CASH_OUT,353607.81,C1460229024,151285.0,0.0,C1859466988,282323.73,635931.54,0,0
1259937,134,CASH_IN,59685.15,C479401458,6616835.45,6676520.6,C2058641947,823888.76,764203.61,0,0
3551730,260,PAYMENT,477.56,C1576143838,72902.0,72424.44,M2121894913,0.0,0.0,0,0
3928081,285,CASH_OUT,207455.08,C979757472,51577.0,0.0,C154052212,0.0,207455.08,0,0
180668,12,PAYMENT,2982.01,C883343093,174282.0,171299.99,M1484927142,0.0,0.0,0,0
2575557,207,PAYMENT,1601.7,C1843499642,231965.19,230363.49,M653106246,0.0,0.0,0,0
3854742,283,CASH_OUT,141452.67,C721869912,101656.0,0.0,C1385156080,0.0,141452.67,0,0
2975909,231,PAYMENT,6306.4,C1459897918,0.0,0.0,M161277820,0.0,0.0,0,0
561178,22,PAYMENT,7791.01,C487902083,379465.41,371674.4,M956606424,0.0,0.0,0,0
5288957,373,PAYMENT,2252.71,C1437015395,139.0,0.0,M1324759291,0.0,0.0,0,0
2531987,205,PAYMENT,5610.08,C1440454812,41131.0,35520.92,M383985075,0.0,0.0,0,0
4668775,331,PAYMENT,13453.8,C1994371556,0.0,0.0,M840534454,0.0,0.0,0,0
3982909,298,CASH_IN,102639.98,C633510800,31778.0,134417.98,C1755692426,0.0,0.0,0,0
6292626,667,CASH_OUT,51658.87,C618704210,0.0,0.0,C1590314847,730219.72,781878.59,0,0
2548628,206,PAYMENT,4996.19,C1653543938,19887.0,14890.81,M585906084,0.0,0.0,0,0
2192855,185,CASH_OUT,237640.05,C1611889360,0.0,0.0,C785525865,7798561.91,8036201.96,0,0
2480296,204,CASH_OUT,105339.96,C1117984196,8053.0,0.0,C103250878,1826418.52,1931758.47,0,0
771870,39,CASH_OUT,40340.46,C1328864734,68938.0,28597.54,C851274464,1867718.51,1908058.97,0,0
945176,43,PAYMENT,148.45,C752576817,43418.0,43269.55,M1079541965,0.0,0.0,0,0
1026436,48,CASH_OUT,322425.77,C167793466,0.0,0.0,C517260201,4329289.58,4651715.35,0,0
2421747,202,CASH_OUT,63492.71,C1677480702,0.0,0.0,C30653085,799519.25,863011.96,0,0
3243622,250,CASH_OUT,399873.98,C750361360,0.0,0.0,C387931453,780373.78,1180247.76,0,0
2456103,203,CASH_OUT,299210.69,C820189151,12662.0,0.0,C463916351,352563.33,651774.02,0,0
5537808,381,CASH_IN,140793.53,C1457585803,2859201.38,2999994.91,C887540922,943143.34,802349.8,0,0
3280199,251,CASH_OUT,151130.83,C2094012080,4550.0,0.0,C427561691,0.0,151130.83,0,0
3463708,257,CASH_IN,113056.36,C749261404,4372326.1,4485382.46,C2043824659,984816.28,871759.91,0,0
1675132,158,TRANSFER,539104.53,C224699281,0.0,0.0,C2094308570,4995944.23,5535048.76,0,0
9437,7,PAYMENT,2067.57,C236544568,0.0,0.0,M1866841711,0.0,0.0,0,0
1620953,157,CASH_OUT,218383.89,C631408590,123108.0,0.0,C307737771,500991.14,719375.03,0,0
3153116,237,CASH_IN,371544.22,C1989048570,5667721.16,6039265.39,C1207049316,1394606.69,1023062.47,0,0
4250896,306,PAYMENT,13195.6,C1348192882,0.0,0.0,M474510557,0.0,0.0,0,0
4441111,323,PAYMENT,16859.57,C304501235,20900.0,4040.43,M1268686189,0.0,0.0,0,0
2407996,202,PAYMENT,50866.25,C862874816,0.0,0.0,M1575654983,0.0,0.0,0,0
3162678,237,CASH_OUT,176606.13,C1650863218,0.0,0.0,C1820654596,1597134.43,1773740.57,0,0
4181279,304,TRANSFER,10000000.0,C1522552405,100592.0,0.0,C1458700268,824215.75,15467447.68,0,0
1067790,120,TRANSFER,1789603.13,C1986359305,0.0,0.0,C9592741,2097908.65,3887511.78,0,0
4363421,310,TRANSFER,1192990.47,C1792236119,0.0,0.0,C797392767,1354111.61,2547102.08,0,0
4804745,346,CASH_IN,440331.2,C2084562517,39537.0,479868.2,C438803524,0.0,0.0,0,0
5977138,407,PAYMENT,11711.28,C354885870,254416.0,242704.72,M1614920084,0.0,0.0,0,0
295638,15,PAYMENT,14226.65,C715002502,298740.04,284513.39,M1175869984,0.0,0.0,0,0
4664859,330,CASH_IN,122671.35,C435070985,6231746.95,6354418.3,C645626435,358643.31,235971.96,0,0
5615620,395,CASH_OUT,166230.75,C674134255,0.0,0.0,C459675435,484836.83,651067.58,0,0
1730948,161,PAYMENT,1596.16,C256101633,0.0,0.0,M132776489,0.0,0.0,0,0
776864,39,CASH_OUT,121808.11,C1349899209,0.0,0.0,C1139636566,9395675.73,9400177.82,0,0
2923428,229,CASH_OUT,178395.89,C1167738152,9963.0,0.0,C1497065483,0.0,178395.89,0,0
2960060,230,CASH_IN,33062.58,C66895883,4276288.92,4309351.5,C1078629951,135327.54,102264.96,0,0
1871638,164,PAYMENT,6731.71,C424907517,1108.08,0.0,M619983183,0.0,0.0,0,0
1915629,166,CASH_IN,377640.83,C798057515,258730.47,636371.3,C1146678147,761158.0,379610.25,0,0
1881577,164,CASH_OUT,8839.5,C1884776662,24410.0,15570.5,C725771481,4088116.24,4096955.74,0,0
84832,10,CASH_OUT,24673.59,C1902371685,0.0,0.0,C2133567819,485949.05,736948.11,0,0
1160459,131,CASH_OUT,215862.91,C199111025,0.0,0.0,C50436271,1133483.91,1349346.83,0,0
4165383,304,CASH_IN,119101.31,C995794157,1034152.48,1153253.79,C1160986082,625754.71,506653.4,0,0
3371838,254,PAYMENT,6828.99,C2051757297,182616.5,175787.51,M25869361,0.0,0.0,0,0
5102302,355,CASH_OUT,347417.77,C239895310,150551.0,0.0,C330194770,24247.51,371665.29,0,0
1620618,157,PAYMENT,6165.44,C689108589,499985.01,493819.57,M1926872576,0.0,0.0,0,0
1641919,157,CASH_IN,141416.5,C100896231,1670.0,143086.5,C1376823539,249915.04,108498.55,0,0
5624044,395,CASH_IN,220540.49,C1639183748,942866.06,1163406.55,C466574820,4500230.76,4279690.28,0,0
3782760,280,PAYMENT,23405.71,C756618777,0.0,0.0,M901290182,0.0,0.0,0,0
935308,43,PAYMENT,7996.39,C852723040,9540.0,1543.61,M519951745,0.0,0.0,0,0
756388,38,CASH_IN,417556.65,C804044568,202308.0,619864.65,C1971580897,0.0,322613.73,0,0
4972897,352,CASH_OUT,4103.89,C1378748112,66123.0,62019.11,C1148881764,8757.96,12861.85,0,0
4069343,300,PAYMENT,3297.17,C1849639800,0.0,0.0,M1662321641,0.0,0.0,0,0
6142528,545,PAYMENT,18286.12,C676029874,0.0,0.0,M877935205,0.0,0.0,0,0
5502117,380,CASH_IN,46834.5,C699579111,264262.83,311097.33,C229803255,1610739.65,1563905.15,0,0
2694949,211,CASH_IN,131042.15,C346718888,9186.0,140228.15,C963298699,845593.93,714551.78,0,0
4849180,347,CASH_OUT,154542.94,C851301572,20888.0,0.0,C1246403708,2100797.49,2255340.42,0,0
5222619,370,TRANSFER,537605.3,C504347097,0.0,0.0,C1030597810,2554925.4,3092530.7,0,0
4577991,328,PAYMENT,19335.0,C664303161,0.0,0.0,M767534094,0.0,0.0,0,0
3699383,277,PAYMENT,3118.08,C1197133727,98012.39,94894.31,M987937094,0.0,0.0,0,0
5643384,396,PAYMENT,8205.77,C1653198703,59165.83,50960.06,M125941664,0.0,0.0,0,0
5559060,384,PAYMENT,57405.02,C452395726,0.0,0.0,M1232696768,0.0,0.0,0,0
5729146,399,CASH_OUT,277874.11,C320621813,11434.0,0.0,C1291368659,0.0,277874.11,0,0
1800296,162,CASH_IN,364830.0,C1288787085,562.0,365392.0,C1886256682,1670893.84,1306063.84,0,0
2265566,187,TRANSFER,72305.72,C394569651,74438.45,2132.74,C2066996491,437076.6,509382.31,0,0
2305693,188,CASH_OUT,20722.29,C975150524,0.0,0.0,C413769344,223328.63,244050.92,0,0
2416771,202,CASH_OUT,456054.6,C704295793,62358.0,0.0,C696337457,9575527.02,10031581.62,0,0
5168528,358,TRANSFER,301403.76,C609781580,24776.0,0.0,C1595608771,42608.89,344012.65,0,0
957949,44,PAYMENT,14594.2,C1732939417,7500.48,0.0,M1262072234,0.0,0.0,0,0
2733974,212,CASH_IN,195410.94,C239333638,15079.0,210489.94,C59380545,0.0,0.0,0,0
1021795,47,CASH_IN,412768.48,C2024629377,3920884.32,4333652.8,C708006106,609436.46,196667.98,0,0
1717721,160,CASH_OUT,350780.35,C409795919,203353.0,0.0,C1493617119,4138009.97,4390540.98,0,0
2909390,229,PAYMENT,20110.33,C234719999,156648.0,136537.67,M528314333,0.0,0.0,0,0
4260027,306,TRANSFER,2491931.61,C909491195,0.0,0.0,C342449535,3411790.99,5903722.61,0,0
4367307,310,PAYMENT,227.32,C310350501,0.0,0.0,M513752432,0.0,0.0,0,0
599359,33,PAYMENT,8189.71,C1751349681,42026.0,33836.29,M1116954419,0.0,0.0,0,0
4303705,307,TRANSFER,918319.38,C325948819,0.0,0.0,C1203859119,8463977.76,9382297.14,0,0
3468286,258,TRANSFER,365683.37,C421640822,0.0,0.0,C1797045691,2075042.58,2440725.95,0,0
6101709,524,CASH_IN,182507.29,C2138268272,155.0,182662.29,C796079216,252933.66,70426.37,0,0
4511121,325,PAYMENT,7216.87,C618921578,0.0,0.0,M960570777,0.0,0.0,0,0
921845,43,CASH_OUT,138425.84,C918931382,11875.0,0.0,C1012956992,0.0,138425.84,0,0
914055,43,PAYMENT,8295.6,C1260201938,0.0,0.0,M1536219815,0.0,0.0,0,0
1449644,140,TRANSFER,550654.8,C1567408318,0.0,0.0,C226802010,885691.63,1436346.43,0,0
2425120,202,TRANSFER,355913.54,C623510430,3260.0,0.0,C1204307521,131104.64,487018.18,0,0
5958049,405,PAYMENT,10521.1,C1461441885,99383.96,88862.86,M341214639,0.0,0.0,0,0
2764140,213,PAYMENT,1401.49,C143971544,44287.0,42885.51,M1507107706,0.0,0.0,0,0
2206418,186,CASH_OUT,80709.54,C582849619,11026.0,0.0,C459322557,2114873.02,2398866.21,0,0
5558707,384,CASH_IN,82944.47,C519639968,484303.55,567248.02,C893350828,1600811.46,1517866.99,0,0
2391525,201,CASH_OUT,18382.96,C1909079701,0.0,0.0,C1868073020,26306.26,44689.22,0,0
1459050,140,TRANSFER,153086.65,C1771492515,3761.34,0.0,C482211309,166128.47,356162.76,0,0
1997522,179,PAYMENT,26249.34,C2095431941,26744.0,494.66,M1472317377,0.0,0.0,0,0
1152599,131,CASH_OUT,93201.92,C740684294,810.0,0.0,C2113400285,2479033.26,2572235.18,0,0
4641050,330,CASH_OUT,10241.39,C757800725,0.0,0.0,C1884747200,100270.28,110511.67,0,0
2054157,181,PAYMENT,9146.01,C737647342,11059.0,1912.99,M82753384,0.0,0.0,0,0
5562012,385,PAYMENT,2688.63,C212533047,1021.0,0.0,M1912237040,0.0,0.0,0,0
791878,40,DEBIT,4892.16,C543907167,26980.0,22087.84,C765206415,1300395.99,1305817.1,0,0
1221402,133,PAYMENT,5592.07,C1255807645,0.0,0.0,M91858683,0.0,0.0,0,0
3314167,252,CASH_OUT,68044.45,C400608679,1509.0,0.0,C948541031,0.0,68044.45,0,0
1985647,179,CASH_OUT,99258.57,C714242702,399314.0,300055.43,C1486287770,2296855.12,2396113.69,0,0
1501941,143,PAYMENT,22961.64,C1650328125,126620.02,103658.38,M788551236,0.0,0.0,0,0
3729965,278,CASH_OUT,39568.12,C494017618,0.0,0.0,C1574038265,348230.93,387799.05,0,0
891760,42,PAYMENT,7649.63,C210300346,18320.0,10670.37,M314048959,0.0,0.0,0,0
2876492,227,CASH_IN,33611.16,C581866033,13491084.82,13524695.98,C35669687,112265.0,0.0,0,0
